fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	N3-iso-recompute	OOMFOFF	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFMOM	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) M:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFMOO	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) M:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	41	819200	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOFM	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOFO	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOMF	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok M:ok F:ok(F=6,reclaimed=17)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOMM	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOOF	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok O:ok F:ok(F=7,reclaimed=25)	ok	same	-	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOMO	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOOM	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFOOO	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) O:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	41	851968	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMMFFF	O:ok O:ok M:ok M:ok F:ok(F=3,reclaimed=1) F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	29	557056	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMMFFO	O:ok O:ok M:ok M:ok F:ok(F=3,reclaimed=1) F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	35	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMMFFM	O:ok O:ok M:ok M:ok F:ok(F=3,reclaimed=1) F:noop M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	35	655360	0	0	t1@50182:released-and-isolated
