fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOMO	O:ok M:ok M:ok F:noop O:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	688128	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOMM	O:ok M:ok M:ok F:noop O:ok M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOMF	O:ok M:ok M:ok F:noop O:ok M:ok F:ok(F=3,reclaimed=1)	ok	same	-	[0, 0]	0	0	[0, 0]	35	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOOO	O:ok M:ok M:ok F:noop O:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	753664	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOOM	O:ok M:ok M:ok F:noop O:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	688128	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFFF	O:ok M:ok M:ok M:ok F:noop F:noop F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFFM	O:ok M:ok M:ok M:ok F:noop F:noop M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFFO	O:ok M:ok M:ok M:ok F:noop F:noop O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFMF	O:ok M:ok M:ok M:ok F:noop M:ok F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFMM	O:ok M:ok M:ok M:ok F:noop M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMMFMO	O:ok M:ok M:ok M:ok F:noop M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	688128	0	0	t1@50304:record-kept-allocated
