fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	off(today)	OFFOFFF	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFMOOO	O:ok F:noop F:noop M:ok O:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFFO	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFFM	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFMF	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) M:ok F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFOF	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFMO	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFMM	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFOO	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOFOM	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMFF	O:ok F:noop F:noop O:ok M:ok F:ok(F=3,reclaimed=1) F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMFM	O:ok F:noop F:noop O:ok M:ok F:ok(F=3,reclaimed=1) M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMFO	O:ok F:noop F:noop O:ok M:ok F:ok(F=3,reclaimed=1) O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMMO	O:ok F:noop F:noop O:ok M:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMMF	O:ok F:noop F:noop O:ok M:ok M:ok F:ok(F=3,reclaimed=1)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMMM	O:ok F:noop F:noop O:ok M:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOOFF	O:ok F:noop F:noop O:ok O:ok F:ok(F=6,reclaimed=18) F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMOF	O:ok F:noop F:noop O:ok M:ok O:ok F:ok(F=6,reclaimed=18)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMOO	O:ok F:noop F:noop O:ok M:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
F4-rot-both	off(today)	OFFOMOM	O:ok F:noop F:noop O:ok M:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	0	0	[0, 0]	0	0	0	0	-
