S1ROW	296	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	300	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	304	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	308	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	312	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	316	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	320	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	23	control	-	-	ok#3	burned=true	target_in_ring=true
